Linux 3.10.0-1127.19.1.el7.x86_64 (localhost.localdomain) 	05/09/2023 	_x86_64_	(4 CPU)

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601115     0         0     10209   30.00    0.00    0.00   30.00     0     25.00      0.00 3851748 2988320  37.31      0.00      0.00      0.00  |__0-M
 1683601115     0         0     10210   26.00    0.00    0.00   26.00     2      5.00      0.00 3851748 2988320  37.31      0.00      0.00      0.00  |__1-B
 1683601115     0         0     10211   24.00    0.00    0.00   24.00     2      5.00      0.00 3851748 2988320  37.31      0.00      0.00      0.00  |__2-B
 1683601115     0         0     10212   25.00    0.00    0.00   25.00     1      5.00      0.00 3851748 2988320  37.31      0.00      0.00      0.00  |__3-B
 1683601115     0         0     10238    4.00    0.00    0.00    4.00     3      4.00      0.00 3851748 2988320  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601116     0     10201         0   99.00    0.00    0.00   99.00     1     62.00      0.00 3851748 2988168  37.31      0.00      4.00      0.00  game
 1683601116     0         0     10201    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2988168  37.31      0.00      0.00      0.00  |__game
 1683601116     0         0     10205    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2988168  37.31      0.00      4.00      0.00  |__log_f
 1683601116     0         0     10206    0.00    1.00    0.00    1.00     1     19.00      0.00 3851748 2988168  37.31      0.00      0.00      0.00  |__timer
 1683601116     0         0     10207    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988168  37.31      0.00      0.00      0.00  |__net
 1683601116     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988168  37.31      0.00      0.00      0.00  |__connector
 1683601116     0         0     10209   23.00    0.00    0.00   23.00     0     25.00      0.00 3851748 2988168  37.31      0.00      0.00      0.00  |__0-M
 1683601116     0         0     10210   22.00    0.00    0.00   22.00     2      4.00      0.00 3851748 2988168  37.31      0.00      0.00      0.00  |__1-B
 1683601116     0         0     10211   24.00    0.00    0.00   24.00     2      5.00      0.00 3851748 2988168  37.31      0.00      0.00      0.00  |__2-B
 1683601116     0         0     10212   25.00    0.00    0.00   25.00     1      5.00      0.00 3851748 2988168  37.31      0.00      0.00      0.00  |__3-B
 1683601116     0         0     10238    4.00    0.00    0.00    4.00     3      4.00      0.00 3851748 2988168  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601117     0     10201         0   82.00    0.00    0.00   82.00     0     56.00      0.00 3851748 2988292  37.31      0.00      4.00      0.00  game
 1683601117     0         0     10201    1.00    0.00    0.00    1.00     0      0.00      0.00 3851748 2988292  37.31      0.00      0.00      0.00  |__game
 1683601117     0         0     10205    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988292  37.31      0.00      4.00      0.00  |__log_f
 1683601117     0         0     10206    0.00    0.00    0.00    0.00     0     19.00      0.00 3851748 2988292  37.31      0.00      0.00      0.00  |__timer
 1683601117     0         0     10207    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988292  37.31      0.00      0.00      0.00  |__net
 1683601117     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988292  37.31      0.00      0.00      0.00  |__connector
 1683601117     0         0     10209   11.00    0.00    0.00   11.00     0     19.00      0.00 3851748 2988292  37.31      0.00      0.00      0.00  |__0-M
 1683601117     0         0     10210   20.00    0.00    0.00   20.00     2      5.00      0.00 3851748 2988292  37.31      0.00      0.00      0.00  |__1-B
 1683601117     0         0     10211   24.00    0.00    0.00   24.00     2      5.00      0.00 3851748 2988292  37.31      0.00      0.00      0.00  |__2-B
 1683601117     0         0     10212   22.00    0.00    0.00   22.00     1      5.00      0.00 3851748 2988292  37.31      0.00      0.00      0.00  |__3-B
 1683601117     0         0     10238    5.00    0.00    0.00    5.00     3      3.00      0.00 3851748 2988292  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601118     0     10201         0  100.00    0.00    0.00  100.00     3     52.00      0.00 3851748 2988516  37.31      0.00      4.00      0.00  game
 1683601118     0         0     10201    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988516  37.31      0.00      0.00      0.00  |__game
 1683601118     0         0     10205    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2988516  37.31      0.00      4.00      0.00  |__log_f
 1683601118     0         0     10206    0.00    0.00    0.00    0.00     3     20.00      0.00 3851748 2988516  37.31      0.00      0.00      0.00  |__timer
 1683601118     0         0     10207    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988516  37.31      0.00      0.00      0.00  |__net
 1683601118     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988516  37.31      0.00      0.00      0.00  |__connector
 1683601118     0         0     10209   30.00    0.00    0.00   30.00     0     15.00      0.00 3851748 2988516  37.31      0.00      0.00      0.00  |__0-M
 1683601118     0         0     10210   23.00    0.00    0.00   23.00     2      5.00      0.00 3851748 2988516  37.31      0.00      0.00      0.00  |__1-B
 1683601118     0         0     10211   22.00    0.00    0.00   22.00     2      5.00      0.00 3851748 2988516  37.31      0.00      0.00      0.00  |__2-B
 1683601118     0         0     10212   20.00    0.00    0.00   20.00     1      5.00      0.00 3851748 2988516  37.31      0.00      0.00      0.00  |__3-B
 1683601118     0         0     10238    4.00    0.00    0.00    4.00     1      2.00      0.00 3851748 2988516  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601119     0     10201         0   93.00    1.00    0.00   94.00     1     56.00      0.00 3851748 2988408  37.31      0.00      4.00      0.00  game
 1683601119     0         0     10201    1.00    1.00    0.00    2.00     1      0.00      0.00 3851748 2988408  37.31      0.00      0.00      0.00  |__game
 1683601119     0         0     10205    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2988408  37.31      0.00      4.00      0.00  |__log_f
 1683601119     0         0     10206    0.00    0.00    0.00    0.00     3     19.00      0.00 3851748 2988408  37.31      0.00      0.00      0.00  |__timer
 1683601119     0         0     10207    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988408  37.31      0.00      0.00      0.00  |__net
 1683601119     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988408  37.31      0.00      0.00      0.00  |__connector
 1683601119     0         0     10209   19.00    0.00    0.00   19.00     2     20.00      0.00 3851748 2988408  37.31      0.00      0.00      0.00  |__0-M
 1683601119     0         0     10210   25.00    0.00    0.00   25.00     1      5.00      0.00 3851748 2988408  37.31      0.00      0.00      0.00  |__1-B
 1683601119     0         0     10211   20.00    0.00    0.00   20.00     2      4.00      0.00 3851748 2988408  37.31      0.00      0.00      0.00  |__2-B
 1683601119     0         0     10212   23.00    0.00    0.00   23.00     0      5.00      0.00 3851748 2988408  37.31      0.00      0.00      0.00  |__3-B
 1683601119     0         0     10238    4.00    0.00    0.00    4.00     1      3.00      0.00 3851748 2988408  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601120     0     10201         0  104.00    0.00    0.00  104.00     1     53.00      0.00 3851748 2988452  37.31      0.00      4.00      0.00  game
 1683601120     0         0     10201    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2988452  37.31      0.00      0.00      0.00  |__game
 1683601120     0         0     10205    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988452  37.31      0.00      4.00      0.00  |__log_f
 1683601120     0         0     10206    0.00    0.00    0.00    0.00     1     20.00      0.00 3851748 2988452  37.31      0.00      0.00      0.00  |__timer
 1683601120     0         0     10207    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988452  37.31      0.00      0.00      0.00  |__net
 1683601120     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988452  37.31      0.00      0.00      0.00  |__connector
 1683601120     0         0     10209   24.00    0.00    0.00   24.00     2     15.00      0.00 3851748 2988452  37.31      0.00      0.00      0.00  |__0-M
 1683601120     0         0     10210   26.00    0.00    0.00   26.00     0      5.00      0.00 3851748 2988452  37.31      0.00      0.00      0.00  |__1-B
 1683601120     0         0     10211   24.00    0.00    0.00   24.00     0      5.00      0.00 3851748 2988452  37.31      0.00      0.00      0.00  |__2-B
 1683601120     0         0     10212   26.00    0.00    0.00   26.00     3      5.00      0.00 3851748 2988452  37.31      0.00      0.00      0.00  |__3-B
 1683601120     0         0     10238    4.00    0.00    0.00    4.00     2      3.00      0.00 3851748 2988452  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601121     0     10201         0  105.00    0.00    0.00  105.00     2     75.00      0.00 3851748 2988288  37.31      0.00      8.00      0.00  game
 1683601121     0         0     10201    1.00    0.00    0.00    1.00     2      0.00      0.00 3851748 2988288  37.31      0.00      0.00      0.00  |__game
 1683601121     0         0     10205    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988288  37.31      0.00      8.00      0.00  |__log_f
 1683601121     0         0     10206    1.00    0.00    0.00    1.00     1     19.00      0.00 3851748 2988288  37.31      0.00      0.00      0.00  |__timer
 1683601121     0         0     10207    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988288  37.31      0.00      0.00      0.00  |__net
 1683601121     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988288  37.31      0.00      0.00      0.00  |__connector
 1683601121     0         0     10209   28.00    0.00    0.00   28.00     3     35.00      0.00 3851748 2988288  37.31      0.00      0.00      0.00  |__0-M
 1683601121     0         0     10210   22.00    0.00    0.00   22.00     0      5.00      0.00 3851748 2988288  37.31      0.00      0.00      0.00  |__1-B
 1683601121     0         0     10211   26.00    0.00    0.00   26.00     2      5.00      0.00 3851748 2988288  37.31      0.00      0.00      0.00  |__2-B
 1683601121     0         0     10212   23.00    0.00    0.00   23.00     3      5.00      0.00 3851748 2988288  37.31      0.00      0.00      0.00  |__3-B
 1683601121     0         0     10238    5.00    1.00    0.00    6.00     1      6.00      0.00 3851748 2988288  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601122     0     10201         0   90.00    0.00    0.00   90.00     0     62.00      0.00 3851748 2988652  37.32      0.00      4.00      0.00  game
 1683601122     0         0     10201    1.00    0.00    0.00    1.00     0      0.00      0.00 3851748 2988652  37.32      0.00      0.00      0.00  |__game
 1683601122     0         0     10205    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988652  37.32      0.00      4.00      0.00  |__log_f
 1683601122     0         0     10206    0.00    0.00    0.00    0.00     0     18.00      0.00 3851748 2988652  37.32      0.00      0.00      0.00  |__timer
 1683601122     0         0     10207    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988652  37.32      0.00      0.00      0.00  |__net
 1683601122     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988652  37.32      0.00      0.00      0.00  |__connector
 1683601122     0         0     10209   22.00    0.00    0.00   22.00     2     25.00      0.00 3851748 2988652  37.32      0.00      0.00      0.00  |__0-M
 1683601122     0         0     10210   20.00    0.00    0.00   20.00     0      5.00      0.00 3851748 2988652  37.32      0.00      0.00      0.00  |__1-B
 1683601122     0         0     10211   23.00    0.00    0.00   23.00     1      5.00      0.00 3851748 2988652  37.32      0.00      0.00      0.00  |__2-B
 1683601122     0         0     10212   21.00    0.00    0.00   21.00     3      5.00      0.00 3851748 2988652  37.32      0.00      0.00      0.00  |__3-B
 1683601122     0         0     10238    4.00    0.00    0.00    4.00     2      4.00      0.00 3851748 2988652  37.32      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601123     0     10201         0   93.00    1.00    0.00   94.00     0     50.00      0.00 3851748 2988488  37.31      0.00      0.00      0.00  game
 1683601123     0         0     10201    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988488  37.31      0.00      0.00      0.00  |__game
 1683601123     0         0     10205    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988488  37.31      0.00      0.00      0.00  |__log_f
 1683601123     0         0     10206    0.00    0.00    0.00    0.00     2     19.00      0.00 3851748 2988488  37.31      0.00      0.00      0.00  |__timer
 1683601123     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988488  37.31      0.00      0.00      0.00  |__net
 1683601123     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988488  37.31      0.00      0.00      0.00  |__connector
 1683601123     0         0     10209   20.00    0.00    0.00   20.00     2     14.00      0.00 3851748 2988488  37.31      0.00      0.00      0.00  |__0-M
 1683601123     0         0     10210   25.00    0.00    0.00   25.00     2      5.00      0.00 3851748 2988488  37.31      0.00      0.00      0.00  |__1-B
 1683601123     0         0     10211   21.00    0.00    0.00   21.00     1      5.00      0.00 3851748 2988488  37.31      0.00      0.00      0.00  |__2-B
 1683601123     0         0     10212   22.00    0.00    0.00   22.00     0      5.00      0.00 3851748 2988488  37.31      0.00      0.00      0.00  |__3-B
 1683601123     0         0     10238    4.00    0.00    0.00    4.00     3      2.00      0.00 3851748 2988488  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601124     0     10201         0   97.00    0.00    0.00   97.00     1     55.00      0.00 3851748 2988352  37.31      0.00      8.00      0.00  game
 1683601124     0         0     10201    1.00    0.00    0.00    1.00     1      0.00      0.00 3851748 2988352  37.31      0.00      0.00      0.00  |__game
 1683601124     0         0     10205    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988352  37.31      0.00      8.00      0.00  |__log_f
 1683601124     0         0     10206    0.00    0.00    0.00    0.00     3     19.00      0.00 3851748 2988352  37.31      0.00      0.00      0.00  |__timer
 1683601124     0         0     10207    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988352  37.31      0.00      0.00      0.00  |__net
 1683601124     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988352  37.31      0.00      0.00      0.00  |__connector
 1683601124     0         0     10209   20.00    0.00    0.00   20.00     2     19.00      0.00 3851748 2988352  37.31      0.00      0.00      0.00  |__0-M
 1683601124     0         0     10210   26.00    0.00    0.00   26.00     2      5.00      0.00 3851748 2988352  37.31      0.00      0.00      0.00  |__1-B
 1683601124     0         0     10211   21.00    0.00    0.00   21.00     1      5.00      0.00 3851748 2988352  37.31      0.00      0.00      0.00  |__2-B
 1683601124     0         0     10212   25.00    0.00    0.00   25.00     0      5.00      0.00 3851748 2988352  37.31      0.00      0.00      0.00  |__3-B
 1683601124     0         0     10238    4.00    0.00    0.00    4.00     3      2.00      0.00 3851748 2988352  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601125     0     10201         0   94.00    0.00    0.00   94.00     0     69.00      0.00 3851748 2988456  37.31      0.00      4.00      0.00  game
 1683601125     0         0     10201    1.00    0.00    0.00    1.00     0      0.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__game
 1683601125     0         0     10205    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988456  37.31      0.00      4.00      0.00  |__log_f
 1683601125     0         0     10206    0.00    0.00    0.00    0.00     3     19.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__timer
 1683601125     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__net
 1683601125     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__connector
 1683601125     0         0     10209   16.00    0.00    0.00   16.00     3     30.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__0-M
 1683601125     0         0     10210   21.00    0.00    0.00   21.00     3      5.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__1-B
 1683601125     0         0     10211   26.00    0.00    0.00   26.00     1      5.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__2-B
 1683601125     0         0     10212   24.00    0.00    0.00   24.00     0      5.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__3-B
 1683601125     0         0     10238    5.00    0.00    0.00    5.00     2      5.00      0.00 3851748 2988456  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601126     0     10201         0   93.07    0.00    0.00   93.07     2     57.43      0.00 3851748 2988332  37.31      0.00      3.96      0.00  game
 1683601126     0         0     10201    0.99    0.00    0.00    0.99     2      0.00      0.00 3851748 2988332  37.31      0.00      0.00      0.00  |__game
 1683601126     0         0     10205    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988332  37.31      0.00      3.96      0.00  |__log_f
 1683601126     0         0     10206    0.00    0.99    0.00    0.99     1     19.80      0.00 3851748 2988332  37.31      0.00      0.00      0.00  |__timer
 1683601126     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988332  37.31      0.00      0.00      0.00  |__net
 1683601126     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988332  37.31      0.00      0.00      0.00  |__connector
 1683601126     0         0     10209   21.78    0.00    0.00   21.78     1     19.80      0.00 3851748 2988332  37.31      0.00      0.00      0.00  |__0-M
 1683601126     0         0     10210   20.79    0.00    0.00   20.79     3      4.95      0.00 3851748 2988332  37.31      0.00      0.00      0.00  |__1-B
 1683601126     0         0     10211   24.75    0.00    0.00   24.75     1      4.95      0.00 3851748 2988332  37.31      0.00      0.00      0.00  |__2-B
 1683601126     0         0     10212   22.77    0.00    0.00   22.77     0      4.95      0.00 3851748 2988332  37.31      0.00      0.00      0.00  |__3-B
 1683601126     0         0     10238    3.96    0.00    0.00    3.96     3      2.97      0.00 3851748 2988332  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601127     0     10201         0   94.00    0.00    0.00   94.00     3     64.00      0.00 3851748 2988188  37.31      0.00      8.00      0.00  game
 1683601127     0         0     10201    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988188  37.31      0.00      0.00      0.00  |__game
 1683601127     0         0     10205    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988188  37.31      0.00      8.00      0.00  |__log_f
 1683601127     0         0     10206    0.00    0.00    0.00    0.00     0     18.00      0.00 3851748 2988188  37.31      0.00      0.00      0.00  |__timer
 1683601127     0         0     10207    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988188  37.31      0.00      0.00      0.00  |__net
 1683601127     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988188  37.31      0.00      0.00      0.00  |__connector
 1683601127     0         0     10209   22.00    0.00    0.00   22.00     1     25.00      0.00 3851748 2988188  37.31      0.00      0.00      0.00  |__0-M
 1683601127     0         0     10210   24.00    0.00    0.00   24.00     3      5.00      0.00 3851748 2988188  37.31      0.00      0.00      0.00  |__1-B
 1683601127     0         0     10211   23.00    0.00    0.00   23.00     2      5.00      0.00 3851748 2988188  37.31      0.00      0.00      0.00  |__2-B
 1683601127     0         0     10212   20.00    0.00    0.00   20.00     1      5.00      0.00 3851748 2988188  37.31      0.00      0.00      0.00  |__3-B
 1683601127     0         0     10238    4.00    0.00    0.00    4.00     0      6.00      0.00 3851748 2988188  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601128     0     10201         0  102.00    1.00    0.00  103.00     3     68.00      0.00 3851748 2988460  37.31      0.00      0.00      0.00  game
 1683601128     0         0     10201    1.00    0.00    0.00    1.00     3      0.00      0.00 3851748 2988460  37.31      0.00      0.00      0.00  |__game
 1683601128     0         0     10205    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988460  37.31      0.00      0.00      0.00  |__log_f
 1683601128     0         0     10206    0.00    0.00    0.00    0.00     3     20.00      0.00 3851748 2988460  37.31      0.00      0.00      0.00  |__timer
 1683601128     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988460  37.31      0.00      0.00      0.00  |__net
 1683601128     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988460  37.31      0.00      0.00      0.00  |__connector
 1683601128     0         0     10209   27.00    0.00    0.00   27.00     2     29.00      0.00 3851748 2988460  37.31      0.00      0.00      0.00  |__0-M
 1683601128     0         0     10210   26.00    0.00    0.00   26.00     1      4.00      0.00 3851748 2988460  37.31      0.00      0.00      0.00  |__1-B
 1683601128     0         0     10211   20.00    0.00    0.00   20.00     0      4.00      0.00 3851748 2988460  37.31      0.00      0.00      0.00  |__2-B
 1683601128     0         0     10212   24.00    0.00    0.00   24.00     1      5.00      0.00 3851748 2988460  37.31      0.00      0.00      0.00  |__3-B
 1683601128     0         0     10238    5.00    0.00    0.00    5.00     2      6.00      0.00 3851748 2988460  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601129     0     10201         0   98.00    0.00    0.00   98.00     1     56.00      0.00 3851748 2988340  37.31      0.00      4.00      0.00  game
 1683601129     0         0     10201    1.00    0.00    0.00    1.00     1      0.00      0.00 3851748 2988340  37.31      0.00      0.00      0.00  |__game
 1683601129     0         0     10205    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988340  37.31      0.00      4.00      0.00  |__log_f
 1683601129     0         0     10206    0.00    0.00    0.00    0.00     3     19.00      0.00 3851748 2988340  37.31      0.00      0.00      0.00  |__timer
 1683601129     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988340  37.31      0.00      0.00      0.00  |__net
 1683601129     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988340  37.31      0.00      0.00      0.00  |__connector
 1683601129     0         0     10209   21.00    0.00    0.00   21.00     1     19.00      0.00 3851748 2988340  37.31      0.00      0.00      0.00  |__0-M
 1683601129     0         0     10210   23.00    0.00    0.00   23.00     0      5.00      0.00 3851748 2988340  37.31      0.00      0.00      0.00  |__1-B
 1683601129     0         0     10211   22.00    0.00    0.00   22.00     2      5.00      0.00 3851748 2988340  37.31      0.00      0.00      0.00  |__2-B
 1683601129     0         0     10212   27.00    0.00    0.00   27.00     2      5.00      0.00 3851748 2988340  37.31      0.00      0.00      0.00  |__3-B
 1683601129     0         0     10238    3.00    0.00    0.00    3.00     3      3.00      0.00 3851748 2988340  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601130     0     10201         0  106.00    1.00    0.00  107.00     3     81.00      0.00 3851748 2988380  37.31      0.00      8.00      0.00  game
 1683601130     0         0     10201    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988380  37.31      0.00      0.00      0.00  |__game
 1683601130     0         0     10205    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988380  37.31      0.00      8.00      0.00  |__log_f
 1683601130     0         0     10206    0.00    0.00    0.00    0.00     3     19.00      0.00 3851748 2988380  37.31      0.00      0.00      0.00  |__timer
 1683601130     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988380  37.31      0.00      0.00      0.00  |__net
 1683601130     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988380  37.31      0.00      0.00      0.00  |__connector
 1683601130     0         0     10209   30.00    0.00    0.00   30.00     1     40.00      0.00 3851748 2988380  37.31      0.00      0.00      0.00  |__0-M
 1683601130     0         0     10210   22.00    0.00    0.00   22.00     0      5.00      0.00 3851748 2988380  37.31      0.00      0.00      0.00  |__1-B
 1683601130     0         0     10211   26.00    0.00    0.00   26.00     3      5.00      0.00 3851748 2988380  37.31      0.00      0.00      0.00  |__2-B
 1683601130     0         0     10212   22.00    0.00    0.00   22.00     2      5.00      0.00 3851748 2988380  37.31      0.00      0.00      0.00  |__3-B
 1683601130     0         0     10238    5.00    0.00    0.00    5.00     3      7.00      0.00 3851748 2988380  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601131     0     10201         0   96.00    0.00    0.00   96.00     0     86.00      0.00 3851748 2988408  37.31      0.00      8.00      0.00  game
 1683601131     0         0     10201    1.00    0.00    0.00    1.00     0      0.00      0.00 3851748 2988408  37.31      0.00      0.00      0.00  |__game
 1683601131     0         0     10205    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988408  37.31      0.00      8.00      0.00  |__log_f
 1683601131     0         0     10206    1.00    0.00    0.00    1.00     2     18.00      0.00 3851748 2988408  37.31      0.00      0.00      0.00  |__timer
 1683601131     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988408  37.31      0.00      0.00      0.00  |__net
 1683601131     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988408  37.31      0.00      0.00      0.00  |__connector
 1683601131     0         0     10209   22.00    0.00    0.00   22.00     2     44.00      0.00 3851748 2988408  37.31      0.00      0.00      0.00  |__0-M
 1683601131     0         0     10210   22.00    0.00    0.00   22.00     0      5.00      0.00 3851748 2988408  37.31      0.00      0.00      0.00  |__1-B
 1683601131     0         0     10211   24.00    0.00    0.00   24.00     1      5.00      0.00 3851748 2988408  37.31      0.00      0.00      0.00  |__2-B
 1683601131     0         0     10212   23.00    0.00    0.00   23.00     3      5.00      0.00 3851748 2988408  37.31      0.00      0.00      0.00  |__3-B
 1683601131     0         0     10238    4.00    0.00    0.00    4.00     2      9.00      0.00 3851748 2988408  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
